client_hash_id,content_hash_id,search_volume,competition,competition_level,cpc,char_count,main_intent,keyword_char_count,keyword_token_count,url_char_count,backlinks,category_count,word_count,content_type,provider_used,model_used,content_created_date,content_updated_date,content_age_days,days_since_last_update
client_7eafe750768f0ac2,content_b6625f3217491d49,720,0.45,MEDIUM,20.17,17316,commercial,31,3,109,56,4,2504,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_b6f75aef92f7b163,0,0.0,LOW,0.0,18714,informational,26,4,100,0,0,2714,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_b714ffd1c4541b58,10,0.39,MEDIUM,6.96,17818,informational,40,4,113,0,4,2552,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_b71d3beb4c40015e,0,0.0,LOW,0.0,17112,informational,28,6,83,0,0,2413,keyword article,google,gemini-3-flash-preview,2026-02-25,2026-07-01,125,-1
client_7eafe750768f0ac2,content_b72201e9930fe0c0,0,0.0,LOW,0.0,16932,informational,24,3,106,0,0,2374,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_b72ad87595491ef8,10,0.0,LOW,0.0,18942,informational,42,7,74,0,4,2664,keyword article,google,gemini-3-flash-preview,2026-02-25,2026-07-01,125,-1
client_7eafe750768f0ac2,content_b72e824c9aca09f7,0,0.0,LOW,0.0,19452,informational,27,3,96,0,0,2820,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_b75d11c3f409afe0,0,0.0,LOW,0.0,16777,informational,25,3,106,0,0,2343,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_b7ce513dd279de25,0,0.0,LOW,0.0,18204,informational,22,3,102,0,0,2614,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_b80739aa66d1d258,10,0.86,HIGH,49.53,18133,commercial,19,2,99,0,4,2599,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_b838b76a2ee559bb,10,0.0,LOW,0.0,18854,informational,29,3,111,0,4,2726,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_b859b9d5574ee9a2,0,0.0,LOW,0.0,17728,informational,53,7,108,0,0,2455,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_b869a9e972befa33,10,0.14,LOW,0.0,18497,informational,41,5,96,0,4,2610,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_b87a5038b4256592,10,0.0,LOW,0.0,19992,commercial,27,3,110,0,7,2814,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-06-01,57,29
client_7eafe750768f0ac2,content_b885687864f79ff4,20,0.55,MEDIUM,9.09,20798,commercial,38,4,111,27,4,2959,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_b8892463368dc819,10,0.4,MEDIUM,35.46,19342,commercial,28,3,104,0,4,2744,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_b892d4f6336d7739,50,0.12,LOW,0.0,17929,commercial,31,3,104,2,4,2575,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_b905084c2346f4fa,880,0.56,MEDIUM,14.66,18069,commercial,27,3,110,1306,4,2542,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_b91b7c0786f46ed8,1900,0.19,LOW,10.36,19123,informational,34,6,88,721,2,2681,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_b9215b45476d437e,10,0.86,HIGH,10.81,18116,commercial,33,4,106,0,4,2630,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_b93a794408485c88,10,0.29,LOW,0.0,18132,commercial,36,4,102,0,4,2553,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-07-01,57,-1
client_7eafe750768f0ac2,content_b95ab43e3ad36f2c,70,0.23,LOW,9.35,19039,informational,43,6,89,27,2,2691,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_b9ac23b833e962c0,0,0.0,LOW,0.0,18690,informational,43,6,98,0,0,2633,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_b9f144de69cc72ed,30,0.51,MEDIUM,0.0,17390,commercial,41,5,112,3246,4,2427,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_ba0e102fef752532,10,0.6,MEDIUM,2.89,20932,commercial,35,4,106,0,3,2890,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_ba11cf2dec992a1e,480,0.14,LOW,9.27,18020,commercial,25,4,97,590,4,2598,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_ba3c88b352bd89bf,10,0.39,MEDIUM,0.0,20712,informational,30,3,115,0,4,2964,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_ba784401a0867810,0,0.0,LOW,0.0,18053,informational,29,4,96,0,0,2511,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_ba7c3f7bb4266dd4,70,0.52,MEDIUM,6.83,19017,informational,29,4,85,1895,2,2754,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_ba999001bd7daa89,10,0.31,LOW,0.0,17168,commercial,26,3,96,0,4,2392,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_baa680ff2e50ee24,10,0.0,LOW,0.0,16646,commercial,36,4,108,0,4,2333,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_badd7a15f5c6893d,480,0.14,LOW,9.27,18248,commercial,36,5,100,52,6,2572,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_bae28da56c92e99e,10,0.31,LOW,0.0,17955,commercial,41,5,113,0,4,2510,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_baed42d79963d6ce,20,0.32,LOW,5.61,20327,commercial,43,6,106,15,4,2919,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_bb1eb8ee3e8cd16f,110,0.15,LOW,0.0,17859,commercial,39,4,107,65,3,2531,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_bb34e859aca1786f,0,0.0,LOW,0.0,20401,informational,33,5,108,0,0,2910,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_bb39d5c7618920be,10,0.49,MEDIUM,12.14,17293,commercial,29,3,102,0,4,2415,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bc0179da8ff479d9,10,0.3,LOW,0.0,18826,commercial,36,5,103,0,4,2682,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_bc05e86699e005ea,0,0.0,LOW,0.0,17185,informational,34,4,117,0,0,2429,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bc1b8efc2947f711,10,0.86,HIGH,0.0,19467,commercial,25,3,111,0,4,2817,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bc7c8bc30769a679,10,0.68,HIGH,15.26,18642,commercial,40,4,108,0,4,2648,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bcc80f33a397ea58,0,0.0,LOW,0.0,18249,informational,30,3,108,0,0,2652,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bcd31aa02f8fe949,10,0.0,LOW,0.0,18949,commercial,30,4,101,0,3,2712,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_bd3c9301a0a77b11,0,0.0,LOW,0.0,19002,informational,30,4,111,0,0,2735,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bd6142b39c93a870,10,0.36,MEDIUM,0.0,19553,commercial,28,3,105,0,5,2767,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-06-01,57,29
client_7eafe750768f0ac2,content_bdbe53b6e5af4d8a,390,0.3,LOW,11.77,17938,informational,14,2,98,36,4,2572,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_bdd2f87a7525e0aa,0,0.0,LOW,0.0,20221,transactional,32,3,107,0,4,2857,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_bdf07c59e45042b7,0,0.0,LOW,0.0,15847,informational,22,3,101,0,0,2349,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_be64d361f5442aaa,0,0.0,LOW,0.0,17671,informational,27,4,103,0,0,2509,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_be8b4ab3418f85d4,70,0.11,LOW,0.0,19667,commercial,26,3,93,794,4,2846,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_be962362538747d2,10,0.57,MEDIUM,7.86,22430,commercial,35,4,112,189,4,3229,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_bee9b191f19b6368,0,0.0,LOW,0.0,18454,informational,33,3,100,0,0,2608,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_beeb2dd4832bc62e,0,0.0,LOW,0.0,17790,informational,36,4,112,0,0,2569,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bef9185f52086bfd,10,0.48,MEDIUM,9.49,17095,transactional,30,3,106,0,4,2472,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_bf3e8cb7aebae716,10,0.02,LOW,0.0,17779,commercial,37,4,108,0,4,2495,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_bfae0eb860815664,20,0.12,LOW,17.79,19101,commercial,45,6,102,0,3,2695,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-07-01,110,-1
client_7eafe750768f0ac2,content_bff5d19a95956d69,10,0.0,LOW,0.0,16966,commercial,38,4,107,0,4,2441,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c01e3b9da24b73f4,20,0.55,MEDIUM,4.81,19952,transactional,27,3,110,0,4,2778,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c028ab6660c301ea,10,0.43,MEDIUM,0.0,18953,commercial,41,4,106,0,4,2683,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c056f2ac2b863d90,10,0.05,LOW,0.0,18715,informational,43,6,99,0,2,2700,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_c05ff53aa7cf292a,880,0.56,MEDIUM,14.66,18023,commercial,43,7,98,74,4,2557,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c0b70c057b6da64b,10,0.0,LOW,0.0,20569,informational,32,4,108,0,4,2935,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c0c7a6103986399f,10,0.1,LOW,21.22,20086,commercial,33,3,113,0,4,2820,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c122732b498e18bd,10,0.33,MEDIUM,0.0,18803,informational,26,4,87,0,3,2716,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_c1a1fa665ca5e7d9,10,0.24,LOW,89.22,20791,commercial,34,3,108,0,4,2946,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c1a890004a538c5a,50,0.35,MEDIUM,11.16,19152,commercial,37,4,110,216,4,2720,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c1ab464f54a1a15f,210,0.39,MEDIUM,9.84,19363,commercial,30,3,106,437,4,2750,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c208f090face8052,320,0.52,MEDIUM,21.25,21676,commercial,29,3,110,926,4,3094,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c20decfbeb3fc484,720,0.45,MEDIUM,20.17,16822,commercial,27,3,112,4802,4,2373,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c21b12760093a073,10,0.0,LOW,0.0,20127,commercial,27,3,104,0,4,2900,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c22b018dd2d19a54,20,0.24,LOW,2.32,17996,commercial,28,3,109,15,4,2497,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c2605b11cb1bb37b,140,0.34,MEDIUM,8.03,18772,commercial,32,4,108,150,4,2701,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c267d01bce4ff914,1600,0.11,LOW,11.01,19042,commercial,46,6,111,1603,4,2684,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c26d1821a01964ec,90,0.09,LOW,16.28,16927,commercial,27,4,98,172,3,2396,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_c2a562fd4ed95ead,10,0.0,LOW,0.0,19628,commercial,36,4,109,0,4,2785,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c31bf105c355e94c,10,0.6,MEDIUM,3.48,17711,informational,29,3,113,0,4,2531,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c32fc19fdfac3c84,10,0.0,LOW,0.0,18380,informational,25,3,102,0,6,2641,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_c35034d6a29a55dc,90,0.37,MEDIUM,12.97,19108,commercial,48,5,114,248,4,2624,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c3906084ab2102f3,0,0.0,LOW,0.0,19353,commercial,27,3,102,0,7,2747,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c3c05f95189bddf7,880,0.56,MEDIUM,14.66,18439,commercial,28,3,111,9,4,2674,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c40d74eb48260569,50,0.18,LOW,4.1,19523,commercial,53,8,108,66,4,2645,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c412af5cf8b300b1,0,0.0,LOW,0.0,19996,informational,29,3,110,0,0,2808,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c4812fa64db835ac,320,0.52,MEDIUM,21.25,19175,commercial,28,3,110,1039,4,2728,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c4b9388b2529a6df,110,0.23,LOW,19.44,17421,commercial,34,3,109,79,4,2476,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c50ffeb743a4f6db,110,0.32,LOW,6.09,18454,commercial,30,4,104,13,4,2663,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c523d69b1b97316a,30,0.72,HIGH,15.39,20002,commercial,35,4,111,0,4,2889,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c59804fdaad20b24,880,0.07,LOW,17.41,18295,commercial,26,3,103,1302,4,2697,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c59c53603bb3beb1,1900,0.19,LOW,10.36,20449,informational,16,2,91,427,7,2990,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_c5c6faa875f7e656,10,0.0,LOW,0.0,16667,commercial,42,7,105,0,4,2359,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c63d99d7e43ca1af,0,0.0,LOW,0.0,19375,informational,29,4,109,0,0,2735,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c6672ca8c7081014,10,0.0,LOW,0.0,19706,commercial,30,3,108,0,4,2848,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c687fd5b55530c6c,90,0.12,LOW,17.82,18302,commercial,33,4,98,5,4,2603,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c78b641c07a71767,10,0.29,LOW,0.0,18938,commercial,27,3,103,0,4,2745,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c78f99c6a179173c,10,0.0,LOW,0.0,20271,commercial,40,5,108,0,4,2723,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c78fef372eacb698,30,0.51,MEDIUM,0.0,17979,commercial,42,5,105,418,4,2576,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c7adfc8048bfc4fd,10,0.36,MEDIUM,11.6,20940,commercial,38,4,111,0,4,2899,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c7b7db419d2e5f6c,10,0.05,LOW,0.0,19026,commercial,28,3,93,0,7,2675,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-06-01,78,29
client_7eafe750768f0ac2,content_c7d7b8d7c7f3ef58,0,0.0,LOW,0.0,18126,informational,30,4,95,0,0,2554,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c84176a8c7a83412,10,0.0,LOW,0.0,18995,transactional,41,5,97,0,8,2721,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_c88ad585622b9fa4,40,0.11,LOW,0.11,20473,informational,32,4,105,57,4,2821,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c8bf510eddabc630,10,0.26,LOW,6.25,17580,commercial,26,3,99,0,4,2537,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c8c6a5038c672ea5,880,0.04,LOW,7.77,16686,commercial,30,3,96,1303,3,2368,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_c8dfd4ccbb6a10a4,0,0.0,LOW,0.0,18735,informational,36,4,111,0,0,2690,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c8f9e54aa7e8a270,40,0.71,HIGH,3.65,19819,commercial,29,3,102,361,4,2848,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c908854d145db35e,0,0.0,LOW,0.0,19992,informational,32,4,107,0,0,2844,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c91b5662e67799c5,0,0.0,LOW,0.0,20247,transactional,33,3,109,0,4,2855,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_c933ad988aaf243d,20,0.15,LOW,0.08,16837,informational,29,3,107,14,4,2356,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_c94119a8992b9ffb,0,0.0,LOW,0.0,19256,informational,26,3,100,0,0,2790,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c97d29283bd065e0,10,0.21,LOW,0.0,18573,commercial,22,3,105,0,7,2681,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_c9f70d8bf95a15cf,10,0.0,LOW,0.0,17116,informational,27,4,95,0,4,2550,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_ca433e8d8155e914,320,0.33,LOW,14.65,20336,commercial,32,4,110,18,4,2920,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_ca64adc5de3c114c,20,0.08,LOW,13.03,18317,commercial,30,3,113,16,4,2580,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_ca6823f64c456cab,10,0.0,LOW,0.0,17991,commercial,33,3,106,0,4,2539,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_caa098ee7602c6cf,10,0.0,LOW,0.0,18663,commercial,33,4,106,0,4,2673,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_cb2d555c154fbc18,2400,0.29,LOW,23.63,18840,commercial,23,3,103,62,4,2781,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-07-01,82,-1
client_7eafe750768f0ac2,content_cb506ebb95c7ca84,10,0.0,LOW,0.0,18530,informational,50,6,82,0,3,2623,keyword article,google,gemini-3-flash-preview,2026-02-25,2026-07-01,125,-1
client_7eafe750768f0ac2,content_cb842db2b6ac0474,10,0.0,LOW,0.0,18090,commercial,26,3,109,17,4,2606,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_cbde204779286681,90,0.05,LOW,0.0,19819,informational,37,4,103,113,4,2815,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_cc1ac8a5af2b2c08,10,0.86,HIGH,16.56,20367,commercial,26,3,108,0,4,2949,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_cc23c9e8d381c916,20,0.6,MEDIUM,1.75,20205,commercial,30,4,110,316,3,2927,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_cc58f66ecd4cfc44,20,0.0,LOW,0.0,17104,informational,40,6,90,148,3,2498,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_cca0924455bd2eed,10,0.44,MEDIUM,9.76,16185,commercial,35,4,111,355,4,2314,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_ccaae0f643e2ed59,10,0.18,LOW,4.74,18870,commercial,26,3,112,56,4,2705,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_ccb79d63529c6d3a,0,0.0,LOW,0.0,18481,informational,47,9,79,0,0,2638,keyword article,google,gemini-3-flash-preview,2026-02-25,2026-07-01,125,-1
client_7eafe750768f0ac2,content_cce03f807ae69087,0,0.0,LOW,0.0,18329,informational,31,4,111,0,0,2620,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_cd931be429783f8e,10,0.0,LOW,0.0,16619,informational,31,5,102,0,4,2346,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_cd97cee8a49fca63,10,0.0,LOW,0.0,17515,commercial,39,4,105,0,4,2442,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_cdaa533684456023,720,0.45,MEDIUM,20.17,17599,commercial,40,5,112,29,4,2528,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_cddeff2a4fd346e7,170,0.57,MEDIUM,27.9,17525,commercial,27,4,93,63,4,2399,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
client_7eafe750768f0ac2,content_ce061788ec6fc303,10,0.05,LOW,0.0,17106,commercial,37,5,92,0,4,2366,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_ce17751ca4a894f3,10,0.0,LOW,0.0,18465,informational,34,6,86,88,4,2618,keyword article,google,gemini-3-flash-preview,2026-02-25,2026-07-01,125,-1
client_7eafe750768f0ac2,content_ce3d92eb97b34039,2400,0.29,LOW,23.63,17547,commercial,29,4,110,91,4,2472,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_ce6cbbb17f05c47f,10,0.12,LOW,0.0,18561,commercial,39,5,108,64,4,2679,keyword article,google,gemini-3-flash-preview,2026-04-09,2026-05-20,82,41
client_7eafe750768f0ac2,content_cea99272f6d9e391,10,0.86,HIGH,5.69,19107,commercial,36,4,110,0,7,2727,keyword article,google,gemini-3-flash-preview,2026-05-04,2026-05-20,57,41
client_7eafe750768f0ac2,content_ceb58906c63e88a0,10,0.32,LOW,7.81,18801,commercial,41,4,107,0,4,2685,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_cf0cbeffb594ee3d,320,0.33,LOW,14.65,19512,commercial,34,4,114,18,7,2876,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_cf127b8cd8460781,170,0.21,LOW,29.65,16844,commercial,34,4,105,2009,4,2347,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_cf4be75f529b33fb,40,0.0,LOW,0.0,17695,commercial,29,3,102,4,4,2539,keyword article,google,gemini-3-flash-preview,2026-04-13,2026-05-20,78,41
client_7eafe750768f0ac2,content_cf87bf0f8102e0ad,70,0.29,LOW,14.74,17527,informational,32,4,96,2204,4,2434,keyword article,google,gemini-3-flash-preview,2026-03-12,2026-05-20,110,41
